,smoothing,normalization,wsize,memory,thres,F1,beta,FPR,RFPR,Prec,Rec,tot_pred,tot_labels,tot_correctly_pred
190,1,1,225,1200,0.02,0.22099241652526871,1,0.5232282974153291,1.843503283710553,0.12479166666406684,0.9645732687657692,4800.0,621,599.0
191,1,1,225,1200,0.02,0.1258767172777164,0.1,0.5232282974153291,1.843503283710553,0.12479166666406684,0.9645732687657692,4800.0,621,599.0
192,0,0,275,2000,0.02,0.6392551865848258,1,0.03188441898079606,20.80777994622277,0.616766466973538,0.6634460546435675,668.0,621,412.0
193,0,0,275,2000,0.02,0.6171963302151879,0.1,0.03188441898079606,20.80777994622277,0.616766466973538,0.6634460546435675,668.0,621,412.0
194,0,0,201,200,0.04,0.3995484907135877,1,0.010960269024648646,26.004977925696384,0.6679245280498397,0.2850241545434744,265.0,621,177.0
195,0,0,201,200,0.04,0.659156884512345,0.1,0.010960269024648646,26.004977925696384,0.6679245280498397,0.2850241545434744,265.0,621,177.0
196,1,0,201,2000,0.08,0.5626710004943819,1,0.08618757005746434,9.60343007062068,0.4262023216893696,0.8276972623465867,1206.0,621,514.0
197,1,0,201,2000,0.08,0.42825907850707806,0.1,0.08618757005746434,9.60343007062068,0.4262023216893696,0.8276972623465867,1206.0,621,514.0
198,1,1,201,2000,0.03,0.27052677377864426,1,0.14958276248412528,3.0681134882175116,0.19179004036394412,0.45893719799372995,1486.0,621,285.0
199,1,1,201,2000,0.04,0.20555799631442706,0.1,0.09378502926773216,3.331011624833314,0.20485744454014176,0.31239935582731093,947.0,621,194.0
